"dist_bp","dist_kb","r2"
108014,108.014,0.90699388476255
2,0.002,1
2,0.002,1
34,0.034,1
14,0.014,1
251318,251.318,0.888794318750696
5,0.005,1
88599,88.599,0.86326562732702
307410,307.41,0.709793385572512
279437,279.437,0.70696963652774
50,0.05,0.996751139331394
1,0.001,0.996751139331394
1017641,1017.641,0.672324099790755
2,0.002,0.751598821275456
7,0.007,1
7,0.007,0.108452966258131
2,0.002,0.0330391286167663
823682,823.682,0.679467947140767
7,0.007,1
1,0.001,1
4,0.004,1
19,0.019,0.451020446871007
48618,48.618,0.386560466908844
1,0.001,1
15,0.015,0.224010798433754
7,0.007,0.224010798433754
3648,3.648,0.872947116064286
22,0.022,0.999999999999953
1458,1.458,0.898623496369215
12,0.012,1
1,0.001,1
74084,74.084,0.887458598543869
2,0.002,0.978616343678486
15,0.015,0.945881932439888
10,0.01,0.945881932439888
9,0.009,1
2,0.002,1
47541,47.541,0.863965433628039
15,0.015,1
155,0.155,0.909039698744289
855,0.855,0.910778000029064
9,0.009,1
2,0.002,1
18515,18.515,0.795014903437751
17,0.017,0.805349948616508
9,0.009,0.805349948616508
25,0.025,0.756726687315477
563939,563.939,0.893867070246388
761096,761.096,0.895041370461685
1345,1.345,0.896826576089493
74565,74.565,0.856909035865241
9,0.009,0.969068301350798
12,0.012,1
365707,365.707,0.905856585241326
12,0.012,0.973052662333479
27,0.027,1
464630,464.63,0.440193698864073
1048143,1048.143,0.0720401943480584
27,0.027,0.0317954230548264
78792,78.792,0.0503593143530019
29,0.029,0.0512501802606159
271688,271.688,0.759658931998515
36591,36.591,0.767938575953005
28838,28.838,0.0503067054470042
604688,604.688,0.126318359391112
162897,162.897,0.599137671028139
7,0.007,1
29,0.029,1
22972,22.972,0.0473137673417486
794351,794.351,0.040565849001814
12,0.012,1
5,0.005,1
1,0.001,1
6,0.006,1
1,0.001,1
1,0.001,1
2,0.002,1
13188,13.188,0.898386166378815
5,0.005,0.944071488975866
269495,269.495,0.180034003602908
740335,740.335,0.53350750481719
74887,74.887,0.886920948422146
171620,171.62,0.853709167596634
810978,810.978,0.0581908827226354
30755,30.755,0.213580079413669
140316,140.316,0.808245777346735
21,0.021,0.150626531267964
1296329,1296.329,0.773632363018339
1896647,1896.647,0.0232820762506912
2,0.002,0.973462097640338
33,0.033,1
477158,477.158,0.578816711352635
70709,70.709,0.129037619472378
1656,1.656,0.930092951635131
5,0.005,0.573928281261733
191132,191.132,0.596182182900305
27,0.027,0.435198570393357
1133550,1133.55,0.0594144069572655
36925,36.925,0.600258242646361
292460,292.46,0.0142967086135094
51807,51.807,0.0132298532513626
23,0.023,1
3,0.003,1
4,0.004,1
8,0.008,1
2,0.002,1
256864,256.864,0.381734972264528
554355,554.355,0.0144380369466012
8,0.008,0.00523007004722624
431273,431.273,0.00120090132432659
592216,592.216,0.88266468055673
29,0.029,0.28485417713045
215896,215.896,0.222427493408628
8,0.008,0.124093951298323
78,0.078,0.102980600081569
16250,16.25,0.0201379235020656
232,0.232,0.632320072864839
1,0.001,1
2,0.002,0.98875003806034
172400,172.4,0.241474395040526
90065,90.065,0.0137334507611045
5,0.005,1
480673,480.673,0.255497412797487
48150,48.15,0.208124184491656
46,0.046,0.063951174355297
272781,272.781,0.42838455839508
554215,554.215,0.00579604094119288
36833,36.833,0.115869383490291
15667,15.667,0.0181204502811505
2,0.002,1
4,0.004,1
6,0.006,1
6,0.006,0.354701720757305
78776,78.776,0.156374306379109
9,0.009,1
28,0.028,0.0128138788806851
1354,1.354,0.91331004504617
4,0.004,1
6,0.006,1
70,0.07,0.904684852296969
1844224,1844.224,0.0877483990264953
12,0.012,0.191568098722399
13,0.013,1
3,0.003,0.103662026590612
143616,143.616,0.0986674387079468
18,0.018,1
100309,100.309,0.12891103607203
605261,605.261,0.0124342694880323
361093,361.093,0.0599147468951931
50,0.05,1
559168,559.168,0.687184468205813
59482,59.482,0.424048268054507
3,0.003,0.0208384896472863
269348,269.348,0.207906971092377
3,0.003,1
1,0.001,1
1,0.001,1
1,0.001,0.00892650353718991
1,0.001,0.00892650353718991
7,0.007,1
186094,186.094,0.0960375529357242
41236,41.236,0.622526199477192
38,0.038,0.999999999999998
143244,143.244,0.00832619677516348
3,0.003,1
53,0.053,1
21,0.021,0.00159519417575822
34592,34.592,4.83975755314482e-05
328726,328.726,0.416846501213156
26,0.026,1
244528,244.528,0.142062992825246
37326,37.326,0.73409849748775
1,0.001,0.999999999999995
236,0.236,0.00545486970189828
21,0.021,0.604169365902938
17,0.017,1
237084,237.084,0.00930045672992511
1732657,1732.657,0.834357881009689
250422,250.422,0.0226688301431944
30,0.03,0.496774359962483
19259,19.259,0.0676126173873917
27470,27.47,0.039314231033788
32,0.032,0.124629904264497
81548,81.548,0.00126521476656055
69755,69.755,0.000978124479012887
9,0.009,1
18,0.018,1
41,0.041,0.873209249535755
1055,1.055,0.872513744008521
9,0.009,1
6,0.006,1
1,0.001,1
3,0.003,1
23,0.023,1
197324,197.324,0.0850126162489473
30,0.03,1
19,0.019,1
4,0.004,1
2800,2.8,0.917408697472922
6,0.006,1
5,0.005,1
46791,46.791,0.920211405055825
32,0.032,0.995904800162511
357261,357.261,0.145341223667923
3556,3.556,0.730712272939595
232,0.232,0.190609667370414
29,0.029,0.0409013005432776
6,0.006,1
5,0.005,1
1,0.001,1
25,0.025,1
3,0.003,0.0476907722095492
14,0.014,0.0476907722095492
481,0.481,0.0010042748970645
858498,858.498,0.700295892564634
4238,4.238,0.926791068614185
1807266,1807.266,0.919918709443523
14,0.014,1
462981,462.981,0.908693598704883
19,0.019,0.990942213266277
7,0.007,0.990942213266277
18,0.018,1
846997,846.997,0.894823269575882
6,0.006,1
44,0.044,1
3041106,3041.106,0.108773239308346
1190585,1190.585,0.00029470357429212
29,0.029,1
28,0.028,1
35,0.035,0.917940952708698
3,0.003,1
15,0.015,1
130389,130.389,0.922725778448956
429589,429.589,0.661177792093565
1,0.001,1
108126,108.126,0.903329165219838
264015,264.015,0.00083831099192735
61078,61.078,0.000138566513052038
189331,189.331,0.000786060328180037
1407996,1407.996,0.0243459303287237
2074824,2074.824,0.412157261050743
15705,15.705,0.00519824608396399
3,0.003,1
1,0.001,1
3003853,3003.853,0.000455131382695814
106652,106.652,0.873344964090654
3587,3.587,0.879181665547176
59420,59.42,0.886692183345932
219215,219.215,0.394502841307044
46665,46.665,0.763691688066132
28,0.028,0.884884025460783
20569,20.569,0.722749131936905
4,0.004,1
9,0.009,0.858859337949597
159037,159.037,0.113300069274203
113211,113.211,0.357279455975362
139967,139.967,0.0656159352906783
32,0.032,1
24187,24.187,0.880812374088368
24491,24.491,0.905658086552668
7,0.007,1
272771,272.771,0.741691445416816
28,0.028,1
9972,9.972,0.900950310573105
11,0.011,0.802729506833244
461883,461.883,0.719417462345577
42646,42.646,0.884198356881025
65436,65.436,0.0155384172237659
18,0.018,0.828168690336891
13,0.013,0.215237544610422
18,0.018,0.215237544610422
174285,174.285,0.00182670424373601
11,0.011,1
72,0.072,0.804010067723971
11944,11.944,0.00384188793379686
11335,11.335,0.0449926884971652
22,0.022,1
7,0.007,1
38442,38.442,0.608455436041392
9,0.009,1
25,0.025,1
66912,66.912,0.754041685341525
28,0.028,1
23750,23.75,0.748675738532274
125796,125.796,0.455712429200096
216872,216.872,0.958800057542739
1228885,1228.885,0.00513950906526575
348424,348.424,0.00251499226160511
1179948,1179.948,0.00546419273833678
6,0.006,1
4,0.004,1
22,0.022,1
3,0.003,1
51175,51.175,0.00445885314534331
53,0.053,0.897731393513426
29303,29.303,0.87967746095198
5,0.005,0.798570233655388
3,0.003,0.798570233655388
18,0.018,1
2,0.002,1
55,0.055,0.889738342773716
14786,14.786,0.928124845716682
6,0.006,1
342840,342.84,0.898041751262917
33637,33.637,0.687404782641863
1,0.001,1
6,0.006,1
127838,127.838,0.829951677456539
14315,14.315,0.863209005530178
28,0.028,1
190371,190.371,0.697298027052222
260936,260.936,0.000889770404541904
95788,95.788,5.66644912386082e-06
488293,488.293,0.172000756677319
677892,677.892,0.0993245102951601
4,0.004,1
100709,100.709,0.877053871118115
126117,126.117,0.374233314744458
16,0.016,1
258055,258.055,0.812540803011329
352151,352.151,0.605521668164106
226317,226.317,0.908056403222365
16,0.016,1
304475,304.475,0.865785909684903
22213,22.213,0.894373006334698
30872,30.872,0.787526537175402
343928,343.928,0.675885045074986
31,0.031,1
45,0.045,0.924569690274635
327955,327.955,0.0177328581040133
896290,896.29,3.35046356185304e-05
585346,585.346,0.0565428333641725
824095,824.095,0.0315641813347242
15,0.015,0.894016797252986
27170,27.17,0.893240575320671
13,0.013,0.990284246579022
6,0.006,0.990284246579022
2,0.002,0.990284246579022
28,0.028,0.990284246579022
6576,6.576,0.924294601377863
16619,16.619,0.688939822299125
16,0.016,0.7527517174347
7252,7.252,0.892422741305562
283268,283.268,0.886484914644796
25486,25.486,0.90036627961982
49,0.049,0.90869818024207
85475,85.475,0.916296377621347
343013,343.013,0.102235737367214
58,0.058,0.931666801886398
2,0.002,1
16,0.016,1
348906,348.906,0.897377504327203
2,0.002,1
28,0.028,1
7,0.007,1
62225,62.225,0.844307044113582
558945,558.945,0.860700025439418
44911,44.911,0.913443595100184
13,0.013,1
3,0.003,1
227947,227.947,0.889891487031459
3,0.003,1
1,0.001,1
1,0.001,1
1,0.001,1
1,0.001,1
6,0.006,1
1,0.001,1
2,0.002,1
39242,39.242,0.879305028084494
17,0.017,1
33,0.033,1
1,0.001,1
80514,80.514,0.830537444467379
28031,28.031,0.702098970169024
213287,213.287,0.678788923997778
12,0.012,1
2,0.002,1
37859,37.859,0.858159968787728
48485,48.485,0.846512897090607
2761,2.761,0.910080271823285
2974,2.974,0.713148386985811
35,0.035,1
5279183,5279.183,0.123271137081716
36,0.036,1
480210,480.21,0.922981292350567
78777,78.777,0.860752508540897
20375,20.375,0.870713063937831
15161,15.161,0.910900434337056
228617,228.617,0.82238866123696
1,0.001,1
25893,25.893,0.0139983255723023
2,0.002,1
850676,850.676,0.019097070342835
68182,68.182,0.874932408698217
49403,49.403,0.872034400021363
10,0.01,0.0727849504697278
79,0.079,0.0150342590345107
22,0.022,0.144926897276022
32861,32.861,0.135325458588486
158861,158.861,0.0162740743645456
201959,201.959,0.106471825662579
10,0.01,0.557079922865472
11,0.011,1
209820,209.82,0.477143352048154
130239,130.239,0.467426717759304
115939,115.939,0.471117333534872
5891,5.891,0.50815093161408
48,0.048,0.520428270640524
7424,7.424,0.492438058158731
112208,112.208,0.00414774053244469
564807,564.807,0.917166936969816
47,0.047,0.00561312591993716
148611,148.611,0.604609416250858
454833,454.833,0.181139034752802
44,0.044,0.0258731646057435
45534,45.534,2.26036517865526e-05
526166,526.166,0.00528030262510338
383051,383.051,0.71352575660228
182733,182.733,0.0937959255298983
450569,450.569,0.0209747719397484
6281,6.281,0.0223475234402822
314265,314.265,0.0294989495151002
2350921,2350.921,0.0121772325903797
36152,36.152,0.0863816706568397
18172,18.172,0.000860929389860197
200285,200.285,0.0095253585704427
54099,54.099,0.00768678045325468
20,0.02,1
184884,184.884,0.922580485052001
35,0.035,1
29045,29.045,0.901428626314531
26976,26.976,0.884442183223749
119890,119.89,0.904007837650188
8418,8.418,0.888249260363013
113908,113.908,0.664023115702784
465170,465.17,0.637468196445797
629982,629.982,0.424053411056096
39,0.039,1
181827,181.827,0.854932818502878
46315,46.315,0.705763591812558
1,0.001,1
89594,89.594,0.911396040718241
25720,25.72,0.890399230346172
8,0.008,1
2,0.002,1
26739,26.739,0.885934653810107
550861,550.861,0.00961090171259149
265057,265.057,0.0138802208877459
868,0.868,0.887250649102785
3,0.003,0.999999999999999
2098364,2098.364,0.437783956005999
3159520,3159.52,0.885916784872146
14204,14.204,0.627142489662441
801040,801.04,0.110677714886944
689100,689.1,0.00789572571101322
10460902,10460.902,0.00139494200927652
1,0.001,1
1,0.001,1
2,0.002,1
1,0.001,1
298946,298.946,0.00480442096116048
555303,555.303,0.0132456371868779
266004,266.004,0.692085740135845
3,0.003,1
43970,43.97,0.597278467930763
4,0.004,1
3,0.003,1
13719,13.719,0.893214262619691
48608,48.608,0.852421614612558
13423,13.423,0.00606381876012391
133249,133.249,0.00532358109499714
1,0.001,1
84363,84.363,0.00913420625959038
2,0.002,1
646,0.646,0.877509718226877
115368,115.368,0.138414707699957
3,0.003,1
548653,548.653,0.870966177039277
7,0.007,0.721525775256131
170422,170.422,0.921790585104969
36767,36.767,0.674352334209868
264,0.264,0.90813725032653
150127,150.127,0.912304052908252
1199873,1199.873,0.651485593712428
7,0.007,0.953882705474975
919,0.919,0.00716873234700376
2,0.002,0.0104743043659781
34,0.034,0.889201774736817
6029,6.029,0.00897536375534077
7152,7.152,0.0101086946176941
15041,15.041,0.0110943436551764
20213,20.213,0.168174941503849
636,0.636,0.934683193974351
30185,30.185,0.691912699105293
85915,85.915,0.898909734106525
647041,647.041,0.854199464462858
75915,75.915,0.0727808125855575
44,0.044,0.0139267772489885
25963,25.963,0.00768344298412446
4488,4.488,0.874185197893284
169868,169.868,0.0117669162840819
198896,198.896,0.00954865618648636
3,0.003,0.982047019490068
172960,172.96,0.845404095675294
123017,123.017,0.785048040424535
3,0.003,0.955153522187287
216336,216.336,0.88365284421067
49401,49.401,0.00647158069261822
156897,156.897,0.00812584944493379
208846,208.846,0.0127872744078501
5,0.005,1
15,0.015,1
15,0.015,1
319525,319.525,0.106100897302157
38930,38.93,0.646939377776358
23,0.023,1
433204,433.204,0.909773842112709
12605,12.605,0.552647076802678
610645,610.645,0.132662059018628
169802,169.802,0.249056930907466
38828,38.828,0.868033521398205
22653,22.653,0.000258254010108262
599638,599.638,0.661551760959882
307634,307.634,0.689130987344013
10332,10.332,0.883252877663008
49,0.049,0.918661020668329
3,0.003,1
4,0.004,1
4,0.004,1
2,0.002,1
1,0.001,1
85594,85.594,0.750964946165297
957349,957.349,0.810354395659051
383001,383.001,0.678345531598198
706962,706.962,0.656045452450989
4,0.004,1
1,0.001,1
5,0.005,1
4562,4.562,0.898645357034005
27,0.027,0.987739329537639
19987,19.987,0.674912790645404
429009,429.009,0.665170934341686
5989,5.989,0.889085045740329
305255,305.255,0.85318449768564
362606,362.606,0.879361505027132
9145,9.145,0.0134086886352116
42686,42.686,0.0142726484143364
679559,679.559,0.679603186869928
1354293,1354.293,0.68073659899057
324714,324.714,0.925936539989956
15056,15.056,0.906140675529296
244800,244.8,0.657851722795024
1440287,1440.287,0.570785691689987
435848,435.848,0.846011124499918
177520,177.52,0.930053955320646
598339,598.339,0.564707693777216
43838,43.838,0.881033143772534
567170,567.17,0.873395646640865
420407,420.407,0.919180354346708
7,0.007,0.999999999999998
5927,5.927,0.885306341277186
1,0.001,1
11,0.011,1
178620,178.62,0.552609961810832
106,0.106,0.794554990372744
195185,195.185,0.756673687959094
372764,372.764,0.877842324275935
963807,963.807,0.843747381728585
1,0.001,1
6431,6.431,0.903177848421883
3,0.003,1
24,0.024,1
322562,322.562,0.825053604417854
81,0.081,0.891529423746649
493063,493.063,0.632188056145156
34,0.034,1
874175,874.175,0.899716294684431
112609,112.609,0.686674175870053
368067,368.067,0.576997864301769
1,0.001,1
48,0.048,0.727584760727858
510105,510.105,0.543438533633741
855940,855.94,0.90036509695172
20,0.02,0.950870397719388
206873,206.873,0.861687918386653
374932,374.932,0.539251208499785
173261,173.261,0.170962596035577
19854,19.854,0.944203706121494
4,0.004,1
8,0.008,1
404496,404.496,0.639581132929192
494689,494.689,0.221094337615296
31757,31.757,0.892090949276618
37725,37.725,0.884418774032003
188549,188.549,0.878161824531076
33248,33.248,0.0237189795957672
10,0.01,0.0284069665615573
11,0.011,1
14,0.014,1
2,0.002,1
809431,809.431,0.839719048371917
1,0.001,1
842593,842.593,0.624395601566401
1333,1.333,0.841035240206927
712406,712.406,0.0018925558437351
5568,5.568,0.000688778565405132
23596,23.596,0.924136015911133
1524386,1524.386,0.682227364410436
4452,4.452,0.934371981638483
4228281,4228.281,0.00126090735145657
4847279,4847.279,0.112061701596895
110797417,110797.417,0.124910907424424
12726661,12726.661,3.43372332337843e-06
153667130,153667.13,0.00100993374431281
3103937,3103.937,0.0142060922313386
8091967,8091.967,0.00176590774372317
21462192,21462.192,0.0310046698928143
6932458,6932.458,0.0017578919723928
15981889,15981.889,0.000152750065914001
21400872,21400.872,0.000129969369394899
3602441,3602.441,0.0013668406331966
1,0.001,1
8026816,8026.816,0.454673384648797
9472501,9472.501,0.00126251198802868
7472528,7472.528,5.99437214405449e-07
16,0.016,1
11331757,11331.757,0.00199088125766743
6,0.006,1
635714,635.714,0.00358670225610528
74674270,74674.27,0.00388296953409629
3955523,3955.523,0.00336226215829855
535699,535.699,0.00382360051672896
120336,120.336,0.125577992945308
150592,150.592,0.00516427012909303
5238600,5238.6,0.229249675160405
146410,146.41,0.910520589138773
329598,329.598,0.878118274184225
22,0.022,0.994782674962957
18,0.018,0.994782674962957
9,0.009,1
182838,182.838,0.882089113543437
22,0.022,1
2,0.002,1
56,0.056,0.88230528475423
3,0.003,1
1,0.001,1
28,0.028,1
1881356,1881.356,0.881128356618057
373690,373.69,0.758792193211104
28,0.028,1
9,0.009,1
166083,166.083,0.734793447286435
3,0.003,0.95397570409619
2669,2.669,0.777632814699164
16,0.016,1
316246,316.246,0.864259741398902
594002,594.002,0.865250751533805
298284,298.284,0.839668278356407
2,0.002,1
784945,784.945,0.909067356333219
2,0.002,1
184854,184.854,0.772079891037171
1,0.001,1
14,0.014,1
1583451,1583.451,0.810085378484515
11,0.011,1
35,0.035,1
4698,4.698,0.778692870907404
81446,81.446,0.584321083837758
7,0.007,1
34,0.034,1
608837,608.837,0.321725708098636
1,0.001,1
27,0.027,1
774,0.774,0.887796023201347
21,0.021,0.980207716880329
7,0.007,1
187145,187.145,0.879572649470347
18,0.018,1
3,0.003,1
26,0.026,1
169271,169.271,0.814725225390227
30,0.03,1
12,0.012,0.89190239357983
502339,502.339,0.832779304837719
2,0.002,1
1857877,1857.877,0.821539309306702
286,0.286,0.890717937247781
22,0.022,1
